url,tags,num_hashtags,emojis,num_special,num_excl_quest,text_all_clean,n_char,n_words,avg_len_words
1,0,1,0,0,1,wow super mario bros really fills the cartridge sarcasm,47.0,9.0,5.222222222222222
1,0,1,1,0,1,babies are dying to get in sarcasm poll commissioned by planned parenthood says planned parenthood is popular,93.0,17.0,5.470588235294118
0,1,1,0,0,1,hey thats fat shaming you cant talk about his weight like that sarcasm,58.0,13.0,4.461538461538462
0,1,1,0,0,0,leo frank is as innocent as bill cosby when it comes to the charge of rape sarcasm,66.0,17.0,3.8823529411764706
0,0,2,0,0,0,wind in docklands just whipped my glasses off my face down the road under a tram and cars at the lights what a place exciting sarcasm,108.0,26.0,4.153846153846154
0,2,6,0,1,0,is insufferable is my spirit animal carla sarcasm condescending itsjustyou papertowns eyebrows,83.0,12.0,6.916666666666667
1,2,1,0,0,1,just had a new card thru this is how it arrived thanks sarcasm,50.0,13.0,3.8461538461538463
1,1,2,0,0,0,go ahead wise guy sarcasm makes people more creative via like i didnt know this already,72.0,16.0,4.5
0,1,1,0,0,3,will janet yellen raise rates in september who cares what will fed chair george ross do after becomes president sarcasm,100.0,20.0,5.0
0,0,1,0,0,0,this is turning out to be the most awesome day ever sarcasm,48.0,12.0,4.0
1,0,1,0,0,0,heres to you cecil and to all you fool celebrities shedding a tear for this animal sarcasm,74.0,17.0,4.352941176470588
0,0,1,0,0,0,yes risktaking is inherently failureprone otherwise it would be called surethingtaking sarcasm,83.0,12.0,6.916666666666667
0,1,1,0,0,0,lets throw some more taxpayer money at it that always helps sarcasm,56.0,12.0,4.666666666666667
0,1,1,0,0,1,but if they didnt focus on the attractive men how could there be the subtle teengirl shaming sarcasm,83.0,18.0,4.611111111111111
0,0,1,0,0,0,job interview done have been told i was the first of 32 people contending for the one job liking them odds sarcasm,93.0,22.0,4.2272727272727275
1,0,3,1,0,0,when everybody is at cowboys and you cant go turnup yayyy sarcasm,54.0,12.0,4.5
0,0,3,0,0,1,arent we the best bfib usssssss sarcasm,33.0,7.0,4.714285714285714
0,0,2,0,0,1,grrr fuck i need some validation from social media sarcasm tfilooklike,60.0,11.0,5.454545454545454
0,0,1,0,0,1,tulowitzki came up with runners on first and third i thought that doesnt happen to leadoff men sarcasm,85.0,18.0,4.722222222222222
0,0,1,0,0,1,you enter a restaurant and a waiter walks up to you and askswaiter could i get you a table me no im here to eat on the floor sarcasm,104.0,29.0,3.586206896551724
0,1,3,0,0,1,im working in yyc today seems like a quiet day havent heard much anything happening sarcasm cometogether,88.0,17.0,5.176470588235294
0,1,1,0,0,0,well you beat me to that one p sarcastic,32.0,9.0,3.5555555555555554
0,1,2,0,0,0,well thats a total shock there not sarcasm,35.0,8.0,4.375
0,0,1,4,0,0,loveeee going to bed alone sarcasm,29.0,6.0,4.833333333333333
1,0,2,0,0,0,the day i went platinum to platinum a lot of changes that day lol sarcasm bigchanges,69.0,16.0,4.3125
0,0,1,0,0,0,you can just simply state it in tagalog it wouldnt hurt ya know sarcasm,58.0,14.0,4.142857142857143
1,0,1,0,0,1,perhaps sarcasm isnt the cheapest form of humor,40.0,8.0,5.0
0,2,1,0,0,2,how do and jefry mart each homer and the tigers still lose thanks dombroski sarcasm,69.0,15.0,4.6
0,2,1,0,0,2,a progressive lie say it aint true sarcasm,35.0,8.0,4.375
1,0,2,0,0,0,14 things i learned about insurgent insurgent sarcasm,46.0,8.0,5.75
0,0,1,1,0,0,perks of texting someone who has really early shifts they end up falling asleep earlier than you sarcasm,87.0,18.0,4.833333333333333
0,1,1,0,0,1,i see hutchison is proving me wrong about him being an unreliable starter sarcasm,68.0,14.0,4.857142857142857
0,0,1,0,0,0,love the judgment you get from people that are older than you because theyre older than you and totally have that right sarcasm,105.0,23.0,4.565217391304348
0,1,2,0,0,0,with hicks hunter and rosario the twins should clearly trade buxton for a set up guy hottake sarcasm,83.0,18.0,4.611111111111111
0,4,2,0,0,1,me separated eternally from osiris i freak out at this thought sarcasm humor,64.0,13.0,4.923076923076923
0,0,1,1,0,0,i just love when my eczema flares up sarcasm,36.0,9.0,4.0
0,1,1,0,0,0,love how players check my twitter pick on me by taking what i say in my tweets publicly laughing at it on twitter sarcasm,98.0,24.0,4.083333333333333
0,3,1,0,0,0,sarcasm even john ditullio would have picked up on that,46.0,10.0,4.6
1,0,1,2,0,0,im such a great friend sarcasm,25.0,6.0,4.166666666666667
0,2,1,0,0,1,i love those its a perfect way for sites to kill your typing echo preferences very slick sarcasm,79.0,18.0,4.388888888888889
0,1,1,0,0,0,yes you certainly arent another stupid primate among other stupid primates that would be below your majesty sarcasm,98.0,18.0,5.444444444444445
0,0,3,0,0,0,so ayaan turns 22 likewise ill b 15 den as m around 7 to 8 years younger den her sarcastic killmeplz lolzzzz,87.0,22.0,3.9545454545454546
0,1,2,0,0,1,what usoc game in kc i dont think we have ever played a game in kc this month sarcasm ijustwanttoforget,84.0,20.0,4.2
0,2,1,0,0,1,thank god there are so many rts because a celebrity paid attention days later sarcasm,71.0,15.0,4.733333333333333
0,0,4,0,0,0,very impressed by the guy on match who managed to incorporate sex xxx and 69 into his username sarcasm singlelife datingafterdivorce,112.0,21.0,5.333333333333333
0,0,1,0,0,0,hugh freeze probably feels so gotdanged foolish for standing behind tunsil after todays news sarcasm,86.0,15.0,5.733333333333333
0,2,2,1,0,1,haha why would you tag me lol idontdothis sarcasm,41.0,9.0,4.555555555555555
0,0,2,0,0,2,ok ill be 1st to say it this is disappointing how did aa not get cespedes in the deal too to fill that lf gap justsayin sarcasm,101.0,27.0,3.740740740740741
0,0,2,0,0,1,windows 10 refuses to accept my win7 key provided with my lenovo notebook but it offers me to buy a new one neat sarcasm,97.0,24.0,4.041666666666667
0,1,1,0,0,0,dont distract us is a play on the fuckboys who think we cant focus on more than one issue when it comes to racism sarcasm,97.0,25.0,3.88
1,1,2,0,1,1,the relevance of 12 3 in building a startup is mindblowing sarcasm,55.0,12.0,4.583333333333333
0,0,3,0,0,0,jack swagger versus rusev tonight on smackdown gee i have no idea who is going to win that one no clue at all wwe sarcasm,97.0,25.0,3.88
0,1,1,0,0,2,make jose bautista our lead off hitter genius sarcasm,45.0,9.0,5.0
0,2,1,0,0,0,just had to trade olivera sarcasm,28.0,6.0,4.666666666666667
0,0,2,0,0,0,wow even when youre trying to be humble it comes off cockynice work there goodjob sarcasm,74.0,16.0,4.625
1,0,1,0,0,0,oh but the other side only had a 6 chance of winning they had their 94 won already sarcasm,72.0,19.0,3.789473684210526
0,1,2,0,0,3,a twin twist wow what a shocker sarcasm bb17,36.0,9.0,4.0
0,2,1,0,0,1,players do these all the time even evans can do that lmao sarcasm,53.0,13.0,4.076923076923077
0,0,4,0,0,1,sorry i forgot ill be studying for exam on monday whoppee sarcasm boringlife,64.0,13.0,4.923076923076923
0,3,3,0,0,0,i cant believe that the nfl and rogergoodell could have acted in a duplicitous manner sarcasm,78.0,16.0,4.875
0,0,1,0,0,0,the kids are turning good i did not see that coming sarcasm,48.0,12.0,4.0
1,0,6,2,0,0,mood sipstea tbt i used to love me some maxineshaw and her sarcasm and shenanigans no but,73.0,17.0,4.294117647058823
1,1,9,0,0,0,repost with repostapp sarcasm funny food joke love instagood me smile,59.0,11.0,5.363636363636363
1,0,1,0,0,2,what no veggies in veggie straws either sarcasm,40.0,8.0,5.0
0,1,1,0,0,2,lizards in indiana im shocked sarcasm,32.0,6.0,5.333333333333333
0,0,1,0,0,0,its great when you hop out of the shower and your clothes still arent dry sarcasm,66.0,16.0,4.125
0,1,1,0,0,1,i dont know whats better the straight hair flat ass or the nease nose bump sarcasm,67.0,16.0,4.1875
0,1,1,0,0,0,usually there are at least two playersand or cash in a deal sarcasm,55.0,13.0,4.230769230769231
0,1,1,0,0,0,still waiting for that huge offer for avila sarcasm,43.0,9.0,4.777777777777778
1,0,1,0,0,0,my favorite part of the trail sarcasm i particularly like the railroad spikes,65.0,13.0,5.0
0,1,2,0,0,0,oh wow thanks for spending millions of pounds on new trains to cut lnd to plym times by 5 mins sarcastic ifyoucouldnttell,100.0,22.0,4.545454545454546
0,1,1,0,0,1,wonder if any of the women were tested for hyperandrogenism sarcasm,57.0,11.0,5.181818181818182
0,1,1,0,0,0,but gb has had terrible luck with udfa cbs from the u sarcasm,49.0,13.0,3.769230769230769
0,0,3,0,0,0,these 3 days test matches are the best as it gives extra 2 days for practice sarcasm kidding ashes,80.0,19.0,4.2105263157894735
1,0,1,0,0,1,cant wait find out if this effects me sarcasm,37.0,9.0,4.111111111111111
0,0,1,0,0,1,i love being ignored sarcasm,24.0,5.0,4.8
0,0,3,1,0,0,dont you just love it when you wake up late during the week and get up early during the weekend i do sarcasm mylife relatable,101.0,25.0,4.04
0,0,2,0,0,0,well whatever kwanghee done is totally wrong bc hes the useless sixth man and hes from zea and a shady company sarcasm mudo,101.0,23.0,4.391304347826087
0,1,5,0,0,0,kaliefbrowder held 3 yrs wno trial but nflpa wants a decision on the brady deflategate in less than 2 months seems fair sarcasm,105.0,23.0,4.565217391304348
0,0,4,0,0,0,we have three vacations planned in the next two months and im not stressed at allllll sarcasm pittsburgh wdwstaycation 8daycruise,110.0,20.0,5.5
0,0,1,0,0,1,jack wilshire is hurt i always thought he was an iron man of football sarcasm,63.0,15.0,4.2
1,3,1,0,0,1,explains a lot about us in it right sarcasm,35.0,9.0,3.888888888888889
0,2,1,0,0,1,you mean 16m for travers falls short of outrageous sarcasm,49.0,10.0,4.9
0,0,1,0,0,1,woke up by my daughter baby talking the cat best thing ever sarcasm,55.0,13.0,4.230769230769231
1,0,1,0,0,0,another greatest achievement of dprk sarcasm,39.0,6.0,6.5
0,0,4,0,0,1,feels drizzling dreaming sarcasm dream eyes open,42.0,7.0,6.0
0,0,1,0,0,0,nice to see wsof stream on their site is working better than ever sarcasm,60.0,14.0,4.285714285714286
0,0,2,0,0,0,i love being woken up to the sounds of fucking better than birds chirping sarcasm fucksomewhereelse,84.0,16.0,5.25
0,0,1,1,0,0,started my morning off great sarcasm,31.0,6.0,5.166666666666667
0,0,4,0,0,0,strange to see keselowski and uncontrolled in the same sentence sarcasm nascar windows10400 pocono,85.0,14.0,6.071428571428571
1,0,2,0,0,1,oh wont they need scientists for that sarcasm,38.0,8.0,4.75
0,1,3,0,0,2,ahhthat sucks hopefully well make up for it by dead babies sarcasm priorities iunderstandtho,79.0,14.0,5.642857142857143
1,0,1,0,0,0,but socialism is supposed to be a good thing sarcasm,43.0,10.0,4.3
0,2,1,0,0,0,must have been good ones normally look totally starved ha ha sarcasm,57.0,12.0,4.75
1,0,1,0,0,0,dont be shy sarcasm,16.0,4.0,4.0
0,1,1,0,0,0,exact same thing no difference sarcasm,33.0,6.0,5.5
0,2,1,0,0,1,oh you cant fool me you edited that video to make those look bad right sarcasm,63.0,16.0,3.9375
0,1,1,0,0,0,so glad you went with the extreme close up sarcasm,41.0,10.0,4.1
1,1,1,0,0,0,painting the bedroom if theres 2 things i love its painting and moving sarcasm,65.0,14.0,4.642857142857143
1,0,1,0,0,0,the best ever movie experience by prashanth sarcastic,46.0,8.0,5.75
1,0,3,0,0,0,trivia crack wants to be remember guys bringitback alsobringbackmyspace sarcasm,70.0,10.0,7.0
0,0,2,0,0,0,bank of america just notified me of their new outrageous credit card fees they must need the money sarcasm usury,93.0,20.0,4.65
0,0,2,2,0,0,all i want to do is stay home today my social calendar is just too full socialbutterfly sarcasm,78.0,18.0,4.333333333333333
1,0,4,0,0,0,if were being honest truth bitch sarcasm howifeeltoday,47.0,8.0,5.875
0,0,3,0,0,0,boy paulmccartney really covers that guns n roses song well sarcasm lolla2015,66.0,12.0,5.5
0,0,3,1,0,0,just saw a guy with his girlfriends name tattooed on top of his eyebrow thatsloverightthere sarcasm hesgoingtoregretthat,104.0,17.0,6.117647058823529
0,1,2,0,0,0,im sure the bag guy put down his real name sarcasm cmsb,44.0,12.0,3.6666666666666665
0,2,1,0,0,0,just called and for a second i thought i was talking to sarcasm,51.0,13.0,3.923076923076923
0,0,1,0,0,0,texas attorney general ken paxton is facing felony charges im so surprised sarcasm,70.0,13.0,5.384615384615385
1,0,2,0,0,0,tthere is really not much believers in russia then sarcasm,49.0,10.0,4.9
0,0,1,1,0,0,six different moods within a 45 minute time period plus one panic attack my life is wonderful sarcasm,84.0,18.0,4.666666666666667
0,0,1,0,0,0,we were buried with him by baptism into death ro 64symbolically sarcasm,60.0,12.0,5.0
0,1,2,0,1,1,tigers not 1 typical buster espn hating on the detroit sarcasm,52.0,11.0,4.7272727272727275
0,0,1,0,0,0,i find sarcasm one of the best ways to argue with an idiot sarcasm,53.0,14.0,3.7857142857142856
0,0,1,0,0,0,so my day consists of switching between twitter facebook instagram and trivia crack super exciting sarcasm,91.0,16.0,5.6875
0,0,1,0,0,0,its 9 oclock and im having a fucking wonderful day sarcasm,48.0,11.0,4.363636363636363
0,1,1,0,0,0,i guess this is why the media plays the game they are a smart bunch sarcasm,60.0,16.0,3.75
0,2,1,0,1,0,we did have a cameraman but said he was leaving months ago we havent got around to getting a new one sarcasm,87.0,22.0,3.9545454545454546
0,0,1,0,0,0,noone can ever explain why black refugees want to come to the west which they know has white privilege sarcasm,91.0,20.0,4.55
0,1,1,0,0,0,wut type of treachery is this how dare you like something everyone hates sarcasm,67.0,14.0,4.785714285714286
0,0,1,0,0,0,its a cold one out there sarcasm,26.0,7.0,3.7142857142857144
0,1,1,0,0,0,shit i forgot you were obligated to debate on twitter and if you dont that weakens your argument sarcasm,86.0,19.0,4.526315789473684
1,0,2,0,0,0,got a china dress card sarcasm thestruggleisreal,42.0,7.0,6.0
0,2,1,0,0,1,melody i had no idea you were a pharisee sarcasm,39.0,10.0,3.9
0,0,3,0,0,0,yeah they are bigbang so whatever they said is so damn right sarcasm mudo standbykwanghee,75.0,15.0,5.0
0,0,2,2,0,0,the acting on sexsentme is like academy award winning sarcasm,52.0,10.0,5.2
0,0,1,0,0,0,oh thank god paul blart 2 is now on demand im soooo happy sarcastic,54.0,14.0,3.857142857142857
0,0,1,0,0,0,well that was a fun filled day steaming out the wrinkles out of my dress sarcasm,65.0,16.0,4.0625
1,0,2,1,0,0,that moment when you see a news and have a whole stand up repertoir in 2 seconds sarcasticjokes sarcasm,85.0,19.0,4.473684210526316
1,0,3,0,0,1,the hilarity i couldnt embed the tweet this is me sarcasmgamestrong sarcasm imadorable,74.0,13.0,5.6923076923076925
0,0,1,0,0,0,thx for changing all my channels around optimum and totally messing up my dvr and favorites sarcasm,83.0,17.0,4.882352941176471
0,1,1,0,0,1,how about california thanks sarcasm,31.0,5.0,6.2
1,0,1,0,0,0,this a real man lmfao sarcasm,24.0,6.0,4.0
0,0,1,0,0,1,paged at 420 this morning being on call is awesome sarcasm,48.0,11.0,4.363636363636363
0,1,1,0,0,0,thats a good suggestion for now you can use sarcasm p,43.0,11.0,3.909090909090909
1,0,2,0,0,0,maybe he identified as a hispanic sarcasm tcot,39.0,8.0,4.875
1,0,2,0,0,0,no no this is a great trade chip lets make our secondary worse yeah thats smart idiot sarcasm frustrated,86.0,19.0,4.526315789473684
1,0,3,2,0,0,oops sarcastic sorrynotsorry teamsarcasm,37.0,4.0,9.25
0,3,1,0,1,0,lol b2b mau5 hardwell set sarcasm,28.0,6.0,4.666666666666667
0,1,1,0,0,0,why do you listen to such douch music sarcasm,37.0,9.0,4.111111111111111
0,0,1,0,0,0,oh hey more health issues yay sarcasm,31.0,7.0,4.428571428571429
0,0,3,0,0,0,flipping between the cubs and whitesox game with my step dad hes a sox fan and its a good thing they stay pat at the deadline sarcasm,107.0,27.0,3.962962962962963
1,0,1,0,0,0,playing well if only ajp had a plan sarcasm,35.0,9.0,3.888888888888889
1,0,1,0,0,2,actually see something before judging it why would anyone want to do that sarcasm,68.0,14.0,4.857142857142857
0,0,2,0,0,3,you know what i really like elections sure wish we had longer ones sarcasm cdnpoli,68.0,15.0,4.533333333333333
1,0,2,0,1,0,porn is so harmless that it will help men in lowering their gaze teaches how to respect women bullshit sarcasm,91.0,20.0,4.55
0,0,4,1,0,0,a trick in my eye makes perfect sense sarcasm lhhatl trickinmyeye wth,58.0,12.0,4.833333333333333
0,1,2,0,0,2,infact lets be like the yankees and dedicate 2 years to it not like we needed that money anyways sarcasm cdnpoli,92.0,21.0,4.380952380952381
0,3,1,2,0,0,sorry i thought the sarcasm was obvious in my post i shouldve added to make it clear,68.0,17.0,4.0
0,0,1,0,0,0,season almost here nowwe can all start talking about football againoh you never stopped in the summer jesus cant say i noticed sarcasm,112.0,23.0,4.869565217391305
0,0,1,0,0,0,im awake cuz my kitten is too busy screaming in the window trying to get laid btw fun times sarcasm,80.0,20.0,4.0
0,0,1,0,0,2,chris brown might lose custody of his kid hes never in trouble or anything like that like what could be the reason for this sarcasm,107.0,25.0,4.28
1,0,1,0,0,1,all cable news nets sending crews out for wall to wall coverage as we speak cnn has a chopper in the air sarcasm,90.0,23.0,3.9130434782608696
0,0,1,0,0,0,sucks if i have to start adding sarcasm to my tweets,42.0,11.0,3.8181818181818183
0,1,2,0,0,0,i see what you did there nextbanidea sarcastic,39.0,8.0,4.875
0,0,2,0,0,0,geno smith is getting serious praise after two practices in training camp can see absolutely no way he messes this up nfl sarcasm,107.0,23.0,4.6521739130434785
0,1,1,0,0,2,hilarious sarcasmhow are you and julie anyway both well,47.0,9.0,5.222222222222222
0,0,1,0,0,1,its cool that my family are proud of me sarcasm,38.0,10.0,3.8
1,0,2,0,0,3,a hand in the cookie jar oh no the ndp would never do that sarcasm,52.0,15.0,3.466666666666667
1,1,2,0,0,1,the future is glorious trailer officially released online deadpooltrailer sarcastic,74.0,10.0,7.4
0,2,2,0,1,0,dave busters now open in southdale cant wait for the reviews cc burgerwars sarcasm,69.0,14.0,4.928571428571429
0,0,1,0,0,0,these ballard people complaining about tent city sound like real compassionate thoughtful high quality empathetic humans sarcasm,112.0,17.0,6.588235294117647
0,0,1,1,1,0,well well well traffic loads of approaching the e c what a surprise sarcasm,62.0,14.0,4.428571428571429
1,1,1,0,0,0,is the greatest pimp of all time sarcasm,33.0,8.0,4.125
0,0,2,0,0,1,cool self narrative bro quantumbreak sarcasm,39.0,6.0,6.5
1,0,3,0,0,1,awesome way to end this fabulous day scorpion on my ceiling note the sarcasm,63.0,14.0,4.5
0,1,1,0,0,1,right you arebecause a perfect track record of fair trials americans havehmmm sarcasm,73.0,13.0,5.615384615384615
0,1,2,0,0,1,shock news sign max gradel never saw that one coming for the last couple of years sarcasm goals,78.0,18.0,4.333333333333333
1,1,1,0,0,0,this thing is actually pretty cool and its not like im 5 years late to the party either sarcasm,77.0,19.0,4.052631578947368
0,2,1,0,0,0,hey man sarcasm is like hard to understand in text form without a hashtag sarcasm,67.0,15.0,4.466666666666667
1,0,1,0,0,1,and you said harry wasnt happy today okay he seems pretty sad to me sarcasm,61.0,15.0,4.066666666666666
1,2,1,0,0,2,has racists working on his campaign who wouldve thought sarcasm via,57.0,11.0,5.181818181818182
1,0,2,0,0,1,i believe this is no big deal cos kwarans dont seem to care sarcasm kwaras been sold all out mates,79.0,20.0,3.95
0,0,2,0,0,0,530am no hot water cold shower 5c outside joy sarcasm,44.0,10.0,4.4
0,1,1,0,0,0,we should blow even more of it up sarcasm,33.0,9.0,3.6666666666666665
1,0,2,0,0,1,hes hilarious isnt he husband sarcasm,32.0,6.0,5.333333333333333
0,0,2,0,0,0,times of india is still opening i heard they have banned all those websites partiality sarcasm,79.0,16.0,4.9375
0,0,2,0,0,1,excited to go back to school sarcasm justkidding,41.0,8.0,5.125
0,1,1,0,0,0,of course its a political conspiracy women take unnecessary advantage of being women sarcastic,81.0,14.0,5.785714285714286
0,0,1,1,0,0,lunch by myself how lovely sarcasm,29.0,6.0,4.833333333333333
0,1,1,0,0,1,its almost as if theyre acting in unison to write as many tickets for the smallest infractions to turn a profit sarcasm,98.0,22.0,4.454545454545454
0,0,3,0,0,0,akpom out on loanbenzema in for 46 millioncouldnt be more obvious afc arsenal sarcasm,72.0,14.0,5.142857142857143
0,1,1,0,0,0,sure they do sarcasm,17.0,4.0,4.25
0,1,2,0,0,0,so much egg on your face now that alex smith is a bonafide superstar sarcasm dontblockme,73.0,16.0,4.5625
0,3,1,0,0,0,ben should have known better what an a sarcasm,38.0,9.0,4.222222222222222
0,0,1,0,0,0,ronda rousey is transphobic fantastic sarcasm,40.0,6.0,6.666666666666667
1,0,1,0,0,0,well thats just wonderful sarcasm,29.0,5.0,5.8
0,0,2,0,0,1,copyright talk riveting stuff sarcasm djaamelb2015,45.0,6.0,7.5
1,0,1,0,0,0,after all the campaign is only 78 days he didnt have a choice sarcasm,56.0,14.0,4.0
0,0,2,0,0,0,i like n2x eligible normandy invasion in the whitney saratoga sarcasm,59.0,11.0,5.363636363636363
0,0,2,0,0,0,those gop candidates look like a bunch of winners sarcasm,48.0,10.0,4.8
0,0,1,0,0,0,opening up to and staying up until 4 am with you to make sure you were okay was totally just for nothing not like i cared sarcasm,103.0,27.0,3.814814814814815
0,0,1,0,0,0,in a cab on the way home from the airport what a long day work tomorrow is going to be amazing sarcasm should be home by 3am,98.0,27.0,3.6296296296296298
1,1,1,0,0,1,great job sarcasm,15.0,3.0,5.0
0,1,3,0,0,0,but if we bring up glasnow we lose a year of his rights years down the road sarcasm yinzerlogic glasnoworglasnevee,95.0,20.0,4.75
1,0,3,0,0,0,one of these things is not like the other yeptheyrethesame timefitathecrime sarcasm,72.0,12.0,6.0
1,0,1,0,0,0,sarcasm at its finest have a great day jimmy,36.0,9.0,4.0
1,0,2,0,0,1,sure and 2006 as the year isis established explain it all sarcasm yasham,60.0,13.0,4.615384615384615
1,1,2,0,0,1,lets hear it for getting us to number 34 sarcasm astatethatsucksifyourenotagopcrony,73.0,11.0,6.636363636363637
1,0,3,0,0,0,shoutout to the rando photographer and his awesome photo taking abilities sarcasm osheaga2015,81.0,13.0,6.230769230769231
0,1,1,0,0,0,because its the done thing my dear chap what sarcasm,43.0,10.0,4.3
1,1,1,0,0,0,check my great download speed on my 49mbps live sarcastic,48.0,10.0,4.8
1,0,5,0,0,1,bah ha ha sarcasm is just one of the services i provide sarcasm coffee java mlm business,72.0,17.0,4.235294117647059
0,0,1,0,0,0,the sad moment when a friend loses themselves and you start to lose yourself too this has been a great start to august sarcasm,103.0,24.0,4.291666666666667
0,1,1,1,0,0,oh nice dont i just love that sarcastic,32.0,8.0,4.0
0,0,3,0,0,1,what our parliamentarians are going to watch in parliament sessions pornban justasking sarcasm,82.0,13.0,6.3076923076923075
0,0,1,0,0,0,but oddly enough i can never find the us pavilion at the festival canadians just dont get enough us culture sarcasm,95.0,21.0,4.523809523809524
0,0,1,0,0,1,yay my shoe broke sarcasm,21.0,5.0,4.2
1,0,1,0,0,0,guess ive got something to retrieve from the creek thanks son sarcasm,58.0,12.0,4.833333333333333
0,0,1,0,0,0,what a beautiful day sarcasm,24.0,5.0,4.8
0,2,1,0,0,0,she only said that because thats what ashley i called tenley sarcasm,57.0,12.0,4.75
0,1,1,0,0,1,wants there a rain delay the starter automatic out sarcastic,51.0,10.0,5.1
1,0,3,0,0,0,im just soooo excited to be here iguess sarcasm birthdayblues,52.0,10.0,5.2
0,0,1,0,0,0,i absolutely love seeing people say they need a break from their kids sarcasm,64.0,14.0,4.571428571428571
1,1,3,0,0,0,alberta is getting divine retribution harperblamesalbertans for abstorm sarcasm,71.0,9.0,7.888888888888889
0,0,1,0,0,1,no wifi no entertainment and no in seat power so glad i chose this airline sarcasm,67.0,16.0,4.1875
1,0,1,1,0,0,well now this is just an awful view sarcasm point prim chowder house,56.0,13.0,4.3076923076923075
0,0,1,0,0,0,how dare they fight for their rights and inconvenience me sarcasm,55.0,11.0,5.0
0,0,1,0,0,0,its okay i didnt want you to respond anyway sarcastic,44.0,10.0,4.4
1,4,1,0,0,0,must share sarcasm not nearly nuff said,33.0,7.0,4.714285714285714
1,0,3,0,0,0,interesting article creating policy to benefit a certain few sounds about right doesnt it sarcasm cdnpoli vote,94.0,17.0,5.529411764705882
0,0,1,0,0,0,i love getting home from work at 6pm thats exactly how i like to end my day sarcasm,66.0,18.0,3.6666666666666665
1,1,3,0,0,0,well that sounds like a pretty high powered offense but theyre no sarcasm bluejayhype letsgoyankees,85.0,15.0,5.666666666666667
0,1,1,0,0,1,transmit the message or else u might be poor dont risk it u know what i mean sarcasm,67.0,18.0,3.7222222222222223
0,6,1,0,0,0,yeah theyre all part of the conspiracy sarcasm,39.0,8.0,4.875
0,0,3,0,0,0,920am and my contact is putting me through hell on earth going to be a great day sarcasm thursday killme,85.0,20.0,4.25
0,1,1,0,0,0,hard to believe the jays werent successful when he managed them sarcasm,60.0,12.0,5.0
1,0,3,1,0,0,always vegas sarcastic dick brains labratory,39.0,6.0,6.5
0,1,1,0,0,1,from their assholes of course its such a wealth of knowledge didnt you know sarcasm,69.0,15.0,4.6
0,1,1,0,0,0,engaged to a 20 year old model thatll last sarcasm i hope he likes divorce lawyers,67.0,16.0,4.1875
0,0,2,0,0,0,well todays theater hatchet carrier has a history of mental illness lucky guy his past wont get dragged sarcasm theatershooting,108.0,20.0,5.4
1,0,1,0,0,2,purported alleged accused who be potentially convicted and presumably hanged sarcasm,74.0,11.0,6.7272727272727275
0,0,1,0,0,1,hey remember that time i talked about innovation in mmos being important nah its okay more of the same will be fine sarcasm,101.0,23.0,4.391304347826087
1,0,7,0,0,0,this is toofunny gavemethegiggles mysenseofhumor sarcasm mademelaugh kisses besos,73.0,9.0,8.11111111111111
0,3,2,0,0,0,but dont ever investigate pp cuz they totally follow all laws notacult sarcasm,66.0,13.0,5.076923076923077
1,1,1,0,0,0,yan ang totoong reliable internet connection sarcasm,46.0,7.0,6.571428571428571
1,0,1,0,0,1,i know its so fucking hard to find somewhere that accepts eftpos sarcasm,60.0,13.0,4.615384615384615
0,0,1,6,0,0,then i got denied for vacation sarcasm,32.0,7.0,4.571428571428571
0,0,2,0,0,0,honesty is the best policy when there is money in it mark twain sarcastic but truth,68.0,16.0,4.25
1,0,1,0,0,1,woohoo 2018 sarcasm kellogg announces plans to ditch artificial ingredients,66.0,10.0,6.6
0,0,1,0,0,0,as i read my newsfeed while battling the flu i am impressed with the kind of eloquence of the spokesmen this country has sarcasm,105.0,24.0,4.375
0,0,1,0,0,0,thanks cuomo stopping traffic at onramps and narrowing lane width is really making it safer for drivers on the scajaquada epwy sarcasm,113.0,22.0,5.136363636363637
0,1,1,0,0,0,a day in the life of an english woman sarcasm,36.0,10.0,3.6
1,0,1,0,0,1,all right right wingers youd better get off social media now youre indirectly funding abortions sarcasm,88.0,16.0,5.5
0,0,1,1,0,0,love the feeling of being ignored sarcasm,35.0,7.0,5.0
0,0,1,0,0,0,yayy all the hong kong international kids are back from there holiday sarcasm its going to be loud in hk once againxx,96.0,22.0,4.363636363636363
0,1,1,0,0,0,if only i could have traveled to eu sarcasm,35.0,9.0,3.888888888888889
0,1,1,0,0,4,good one sarcasm whats wrong meeting n praising ppl s not allowed in bjp u mean no freedom,73.0,18.0,4.055555555555555
0,1,4,0,0,0,and then we wonder why yeg is a top worst city for women sarcasm weknow alsoracist,67.0,16.0,4.1875
0,0,1,0,1,0,skull boner john kerry always pulling statements out of his buttthose superior elite that know better than the rest of humanity sarcasm,114.0,22.0,5.181818181818182
0,1,1,0,0,1,canelo clottey at least sarcasm,27.0,5.0,5.4
0,0,1,0,0,0,there are no stupid questions just stupid people sarcasm,48.0,9.0,5.333333333333333
0,0,2,0,0,0,life hack order a hot coffee at mcdonalds and put ice in it iced coffee for a dollar sarcasm youranidiotifyoudontgetthejoke,104.0,20.0,5.2
1,0,8,1,0,0,just another day at the office woohoo work sarcasm planner mac apple job august,66.0,14.0,4.714285714285714
